bucket,pitch_name,count,pct
Batter_1,4-Seam Fastball,5,55.6
Batter_1,Sinker,4,44.4
Batter_2,4-Seam Fastball,3,33.3
Batter_2,Cutter,2,22.2
Batter_2,Sinker,4,44.4
Batter_3,4-Seam Fastball,2,22.2
Batter_3,Curveball,3,33.3
Batter_3,Cutter,1,11.1
Batter_3,Sinker,3,33.3
Inning_2_leadoff,4-Seam Fastball,5,55.6
Inning_2_leadoff,Cutter,1,11.1
Inning_2_leadoff,Sinker,3,33.3
Inning_3_leadoff,4-Seam Fastball,1,11.1
Inning_3_leadoff,Curveball,1,11.1
Inning_3_leadoff,Cutter,1,11.1
Inning_3_leadoff,Sinker,5,55.6
Inning_3_leadoff,Sweeper,1,11.1
