bucket,pitch_name,count,pct
Batter_1,4-Seam Fastball,11,64.7
Batter_1,Cutter,4,23.5
Batter_1,Sinker,2,11.8
Batter_2,4-Seam Fastball,8,47.1
Batter_2,Cutter,5,29.4
Batter_2,Sinker,4,23.5
Batter_3,4-Seam Fastball,6,35.3
Batter_3,Curveball,1,5.9
Batter_3,Cutter,8,47.1
Batter_3,Sinker,2,11.8
Inning_2_leadoff,4-Seam Fastball,7,43.8
Inning_2_leadoff,Cutter,5,31.2
Inning_2_leadoff,Sinker,4,25.0
Inning_3_leadoff,4-Seam Fastball,3,18.8
Inning_3_leadoff,Changeup,1,6.2
Inning_3_leadoff,Curveball,2,12.5
Inning_3_leadoff,Cutter,5,31.2
Inning_3_leadoff,Sinker,4,25.0
Inning_3_leadoff,Sweeper,1,6.2
Leadoff_2nd_PA,Curveball,1,100.0
