bucket,pitch_name,count,pct
Batter_1,4-Seam Fastball,8,88.9
Batter_1,Cutter,1,11.1
Batter_2,4-Seam Fastball,6,66.7
Batter_2,Changeup,1,11.1
Batter_2,Cutter,2,22.2
Batter_3,4-Seam Fastball,4,44.4
Batter_3,Curveball,3,33.3
Batter_3,Sinker,1,11.1
Batter_3,Slider,1,11.1
Inning_2_leadoff,4-Seam Fastball,6,66.7
Inning_2_leadoff,Changeup,1,11.1
Inning_2_leadoff,Cutter,1,11.1
Inning_2_leadoff,Slider,1,11.1
Inning_3_leadoff,4-Seam Fastball,3,33.3
Inning_3_leadoff,Changeup,1,11.1
Inning_3_leadoff,Curveball,1,11.1
Inning_3_leadoff,Cutter,2,22.2
Inning_3_leadoff,Slider,2,22.2
