bucket,pitch_name,count,pct
Batter_1,4-Seam Fastball,5,31.2
Batter_1,Cutter,2,12.5
Batter_1,Sinker,9,56.2
Batter_2,4-Seam Fastball,2,12.5
Batter_2,Changeup,1,6.2
Batter_2,Cutter,5,31.2
Batter_2,Sinker,7,43.8
Batter_2,Sweeper,1,6.2
Batter_3,Cutter,9,56.2
Batter_3,Sinker,5,31.2
Batter_3,Sweeper,2,12.5
Inning_2_leadoff,4-Seam Fastball,1,6.2
Inning_2_leadoff,Changeup,1,6.2
Inning_2_leadoff,Cutter,5,31.2
Inning_2_leadoff,Sinker,6,37.5
Inning_2_leadoff,Sweeper,3,18.8
Inning_3_leadoff,4-Seam Fastball,4,25.0
Inning_3_leadoff,Changeup,1,6.2
Inning_3_leadoff,Cutter,4,25.0
Inning_3_leadoff,Sinker,3,18.8
Inning_3_leadoff,Sweeper,4,25.0
